CPE,mean,std,max,median,p05,p95,iqr,missing_pct,pct_zero,hora_pico,mean_noite,mean_dia,ratio_noite_dia,amplitude_horaria,diff_utilizacao_nao_utilizacao,tem_dias_nao_utilizacao,hora_pico_utilizacao,hora_pico_nao_utilizacao,diff_weekday_weekend,cv,cv_diario,autocorr_lag1,autocorr_lag96,tendencia_slope,tendencia_norm,cv_mensal
PT0002000102936404ME,5.105946186064221,2.6172376491455354,22.0,5.0,0.0,10.0,2.0,0.036526162612959635,0.06218129791995304,21,4.146954265205427,5.454541499912997,0.7602754998328592,7.828258221680877,2.6632344078203642,0,21.0,9.5,0.1541718387958532,0.5125862188459455,0.29409400134485314,0.9153251002771057,0.8136978725466081,0.20039310295304408,0.00042489778539251825,0.3891964827343236
PT0002000103647515BL,0.6170404498089835,1.165898018360838,5.0,0.0,0.0,3.0,0.0,0.0365383909901317,0.7319539723883244,20,0.2669373881163117,0.37021489472768404,0.7210336264635183,2.6775274056029232,2.6632344078203642,0,20.0,9.5,0.01088083075522113,1.8895001433403007,0.3585390682383698,0.9290414252556908,0.9680163921161289,-0.027093779404271424,-0.0004753783493467896,0.4452307579437066
PT0002000105483259QH,0.2371182564240549,0.4272009717706372,3.0,0.0,0.0,1.0,0.0,0.00017119728040891695,0.7635154138694253,18,0.19156136122630724,0.23337944332662638,0.8208150576407339,0.256161971830986,0.18816342158437496,1,18.0,7.0,0.03100828094924138,1.8016367791041965,0.300723681002868,-0.22311723153791416,0.0902981493504399,0.01343391774938061,0.0005910577351500534,0.3463273780681312
PT0002000106237165CF,0.08608387155879256,0.048517252089452984,0.98,0.08,0.044,0.168,0.024000000000000007,0.46608459591327633,0.0008804431563887156,18,0.07252794518910279,0.09577645211930921,0.7572628092211471,0.07572087912087909,2.6632344078203642,0,18.0,9.5,0.01358039257325723,0.5636044384495095,0.9941905102216804,0.9065675622757501,0.466686121648499,0.015564296547451065,0.0035322636483152365,1.042262827588875
PT0002000107046231FW,3.117600395999391,4.028037129532916,27.0,1.0,0.0,12.0,3.0,0.03655061936730376,0.2076745295131883,10,1.0652462169932524,4.523120758656691,0.23551133693578788,5.88489646772229,3.4834215698426925,1,10.0,21.0,3.070952237145253,1.2920312477191844,0.7845987137749227,0.9593348612944634,0.6518984363541095,-0.010526190216462705,-3.655440512903657e-05,0.57638583139912
PT0002000107172384HT,5.5355279520862215,3.5018341819800853,34.0,5.0,2.0,12.0,4.0,0.14451496141947,0.0005625053499150128,21,4.03885987885125,5.816480501665686,0.694382088566209,4.95233196159122,2.6632344078203642,0,21.0,9.5,0.5663920106452566,0.6326106944614595,0.5436718808511624,0.9011253403193555,0.5573382140079369,0.02028414021886206,4.4678953691807406e-05,0.5646691887084684
PT0002000107332489XW,0.11076361145164783,0.018233735664743556,0.368,0.112,0.108,0.116,0.0,0.3217163750198711,0.011188965112439928,22,0.11088113573732986,0.11024110232328221,1.0058057602886694,0.003986159169550196,0.11151667137279252,1,22.0,0.0,0.0016515553610341911,0.16461846472659675,0.7052015223686242,0.9406323230897606,0.23674614574336098,0.01647547731375087,0.002287427943817103,0.7755139408045716
PT0002000108315818YN,0.03713766854325255,0.15151386192788346,1.196,0.0,0.0,0.076,0.02,0.03776122870733825,0.5106814874597992,21,0.023907262319276066,0.033104529616724686,0.722174959018234,0.07852560975609761,0.07221202633499652,1,21.0,0.0,0.004124688331402612,4.079789277870854,2.4153032496242703,0.9784157667476465,0.9565207115175679,0.007429014886505445,0.002168460910312246,2.3571355848749698
PT0002000109837807PE,3.495513219185906,3.0173906453659742,13.0,2.0,0.0,9.0,5.0,0.03656284774447583,0.0539393717059809,20,1.6141504015582946,4.187445623803724,0.38547375812657336,4.912302070645555,2.656170147894374,1,20.0,21.0,1.3042761562162701,0.8632182046414102,0.5106132657613394,0.9334944612854017,0.6345983411390169,0.11265119206774854,0.00034891473463709104,0.45023115957230797
PT0002000109942242HZ,0.06486468782923366,0.16338792346912018,0.496,0.0,0.0,0.488,0.0,0.46608459591327633,0.45735353461242156,22,0.023435980260672756,0.05267927786499211,0.44488043895998586,0.3130945054945055,0.06500367998625574,1,22.0,0.0,0.0027333278245192283,2.518904028325307,1.129851017269222,0.9340325376488399,0.9877764843906561,0.008039532024271394,0.002421407275782434,1.2110038561648087
PT0002000110090564GD,3.6860910585376314,4.0545462604822875,19.0,2.0,1.0,13.0,4.0,0.14456387492815828,0.0006481039901194712,19,1.3731877919258075,4.377523025671174,0.31369059257324333,7.584019204389575,2.6632344078203642,1,19.0,2.0,2.3383215557694292,1.099958247393604,0.5974899095561691,0.9431054352675157,0.5175382551726725,0.18799054972117413,0.000621870891090964,0.5705667520346995
PT0002000110607652SB,5.4437315787906755,5.735292860309408,35.0,2.0,1.0,17.0,8.0,0.17852207833498415,0.0013940349976154665,15,1.8490444231860432,8.001428571428571,0.23108928695415645,8.203214285714285,4.959541917377258,1,15.0,20.0,5.0157332348950785,1.0535590848481002,0.774656550398131,0.9633338873935169,0.5945959625107848,0.42331630897757544,0.0009873934890657942,0.6059308218725615
PT0002000112026362NN,0.008164323847773915,0.015034761120496547,0.068,0.004,0.0,0.036,0.004,0.001332893111755139,0.8200961150445725,22,0.005283909107863943,0.00689222763135805,0.7666475036058549,0.0189494712103407,0.015234600867028063,1,22.0,0.0,0.001053862287628796,1.8415194449441061,0.9902361768326581,0.9660383368188379,0.904306324338649,-0.0023938894064326386,-0.003062534365513196,1.0062636155013174
PT0002000112171317NK,0.2418650977202836,0.2940829350234322,1.08,0.0,0.0,0.84,0.516,0.03770008682147792,0.48177360382503637,0,0.47480947621163117,0.0709884146341463,6.688548809811594,0.5126547622959391,0.18813443656313888,1,23.0,1.0,0.0013547318399291842,1.2158965381749225,0.5533214779683692,0.9765678653131679,0.9951178129801653,-0.035734213324843674,-0.001601468621788957,0.6327540496180357
PT0002000112989585PH,14.161284412074572,7.882464580835375,89.0,15.0,5.0,28.0,13.0,0.46608459591327633,0.0007214742531518642,14,10.208355951280522,16.943602825745682,0.6024902764935566,9.219780219780223,6.504849137931034,1,14.0,0.0,5.6313756589206,0.5566207380253176,1.1057196458055703,0.9645722776741765,0.7545921460597159,2.273752560913499,0.0031367937352771505,1.1415900278707154
PT0002000114685657JR,46.47075346284146,25.594442762150134,178.0,35.0,24.0,102.0,27.0,0.42969294544920944,0.0004402215781943578,11,31.58072019847348,56.868643445032326,0.5553274754830144,39.89348025711661,34.035211290164035,1,11.0,1.0,23.365415455216475,0.5507645315588813,0.9793484386179823,0.975896406419518,0.6951995431990123,8.030924713812443,0.0031607849852475695,0.9909553568853294
PT0002000115031201VQ,6.151772173572722,9.524575651844058,57.0,2.0,0.0,31.0,6.0,0.00015896890323685144,0.056605157929491175,12,1.9623611875097509,9.018381120053656,0.21759572603847502,12.171361502347418,7.29582133293194,1,12.0,19.0,6.373217720503125,1.5482653425886768,0.9833965311852335,0.9881722984743523,0.7078785581726125,0.20598584298828157,0.0003493204665050427,0.740247800597271
PT0002000115673389QK,13.678521113353387,11.587557335951487,67.0,11.0,3.0,38.0,16.0,0.0365383909901317,0.0005747337270870783,10,13.969387408531421,14.241256307638768,0.9809097671417149,12.793239951278927,11.974562247110555,1,10.0,17.0,7.964195422568937,0.8471352450989283,0.6568262907748705,0.9766941206873945,0.7905922316469421,0.5608918245312589,0.0004439391104762788,0.6211001529072214
PT0002000115673471CB,11.708779144296793,15.020249754719122,111.0,4.0,2.0,42.0,14.0,0.0365383909901317,0.0004891350868826198,1,17.17278247254875,10.742017574386635,1.5986552203652775,23.68825084353567,11.874376448917703,1,1.0,19.0,6.908887126529623,1.2828194613300319,0.6868939647634733,0.9543859929927738,0.8949667560440941,0.037080505828196775,3.42860519157266e-05,0.6535262023490497
PT0002000115700602GW,8.580165509538375,8.336430902973875,42.0,4.0,2.0,27.0,8.0,0.03656284774447583,0.0005869621042591438,9,3.7382301803849396,11.92411258047677,0.3135017516108919,13.391620874153261,6.446273451120074,1,9.0,20.0,6.681407295339369,0.9715932511682268,0.5480999588462583,0.9688402245566353,0.6883110724248634,0.13888055138820157,0.0001752428202642374,0.43054431972244217
PT0002000117822355RM,2.6125283675759867,1.7487080809147526,10.228,1.612,0.576,5.388,3.0520000000000005,0.46612128104479256,0.0004646783325384888,21,1.4603816543558898,2.993664992150707,0.4878240077580369,2.7048351648351647,1.8589256538283017,1,21.0,11.0,1.234631267302384,0.6693546767253966,0.9815402477938411,0.9469847995701872,0.41660288913353966,0.43958525237099,0.00328743629840791,1.0452350293596655
PT0002000119303492KB,5.610005457753183,5.645738503152479,39.0,3.0,1.0,17.0,6.0,0.03656284774447583,0.010357435464739474,12,3.847764232308493,7.226183226030973,0.5324753209201286,8.413520097442143,5.485566716265384,1,12.0,22.0,4.717991390174185,1.006369520612482,0.6738185464465447,0.9601080971981057,0.6427011360129244,0.07295103428597266,0.00014078702666867578,0.5309582393097974
PT0002000120237616VJ,6.08421413557149,5.065369625580583,25.0,4.0,2.0,17.0,5.0,0.17973268767501865,0.0007337026303239297,12,2.6909658612132032,8.335683629675044,0.3228248552564257,9.412374821173106,2.6632344078203642,0,12.0,9.5,4.34511144309053,0.8325429566927617,0.6461685938559929,0.9581939426787422,0.6737673634931125,0.3402615257203476,0.0007111657060235677,0.5887934975104779
PT0002000120320157HF,0.07274963780087945,0.00758174771749677,0.368,0.072,0.064,0.084,0.007999999999999993,0.03779791383885445,0.0034606307396945354,18,0.07135647551422278,0.07366811846689891,0.9686208498223717,0.004063414634146292,2.6632344078203642,0,18.0,9.5,0.00044626675631621697,0.10421698233396726,0.2109922835927783,0.8664887114342005,0.37036654261789886,-0.0006851352382354776,-0.00010209325069288968,0.34547605273115434
PT0002000123648159KR,6.0234230232262975,6.390885503418816,36.0,3.0,0.0,19.0,9.0,0.036526162612959635,0.1353803636719371,12,5.925043262591826,6.819166521663477,0.8688808586458251,7.4497563946406835,6.762748455005151,1,12.0,1.0,4.748163228484944,1.0610055908036982,0.7691902133175643,0.9649935844434536,0.712599796440066,0.01370510457281776,2.463297804213055e-05,0.6820680570712273
PT0002000123801456QA,0.14394098200073466,0.2994944757625698,2.036,0.08,0.032,1.252,0.044000000000000004,0.001308436357411008,0.0011127823226579601,20,0.06544159578335182,0.19633615914050692,0.33331402666647303,0.1651304347826087,0.13384602833890222,1,20.0,2.0,0.003599896402234399,2.080675507417625,1.4221386092504469,0.9689448430884413,0.954805498956265,0.024636038397084396,0.0017876104576615,1.396694661454132
PT0002000125379984SH,4.752058377883873,4.824339883151796,63.0,2.0,1.0,14.0,7.0,0.14452718979664209,0.026988028418748547,19,1.4703162910774579,5.922423084460122,0.24826262327246237,7.451989026063101,3.90912001552741,1,19.0,0.0,2.086540602872112,1.0152105676151457,0.6352877476927595,0.9362503816946944,0.5575275451833382,0.183237587847149,0.00047015866538209565,0.5945128691485032
PT0002000131605602FL,1.3250249465431219,1.5877639138216861,4.684,0.0,0.0,3.42,3.196,0.6397153233794343,0.20821257810875918,22,2.7347188193572367,0.31212098650535136,8.761726822590155,2.828778501628664,1.5298719117212471,1,22.0,0.0,0.011640285188046396,1.1982898268927147,1.5090120667142954,0.9735013818623692,0.9541747061078664,0.12300180449638043,0.0026875681970873,1.5342499055582832
PT0002000133505542CK,0.11327844241719223,0.013814357391657383,0.236,0.116,0.108,0.12,0.0040000000000000036,0.0013695782432713356,0.0007948445161842572,4,0.11632790146588667,0.11162489508141675,1.0421322356544178,0.0063478260869565956,0.09738349832440778,1,4.0,1.0,0.0008149064794233628,0.12195045320962837,0.1234785898132924,0.970249526672285,0.821758061061556,0.0009707193635551127,8.950751269959833e-05,0.28603302167938377
PT0002000133685986TF,0.07975461839617726,0.09888892424934759,8.0,0.0,0.0,0.192,0.192,0.17853430671215623,0.47292025875246096,0,0.14168805972059334,0.035631020408163246,3.976536683415665,0.144289066427289,0.10782251733490844,1,0.0,0.0,0.0005856825124795272,1.2399147063574623,0.8056543553845351,0.8800182903664071,0.9019332665655923,0.016816864827424758,0.0026774268727323787,0.880062804591878
PT0002000201936109ME,0.25962878435966313,1.2815218572707996,30.0,0.0,0.0,2.0,0.0,0.3945363610795211,0.5508517064700343,12,0.1443139469869791,0.3123615725359911,0.46200928563436167,0.3682170542635659,1.2034569228605176,1,12.0,23.0,0.27954268045079883,4.935977574410665,4.794342805839585,0.9659711702556247,0.5599763226071572,0.03227674234440525,0.0021417394958986916,2.0736342601977737
